PS2.HK60	427.8503	427.9503	428.0503	0.2000	69.0000	69.0000
PS2.QH3F	428.0503	429.2503	430.4503	2.4000	69.0000	69.0000
DRIFT_3	430.4503	430.4853	430.5203	0.0700	69.0000	69.0000
PS2.BPM60	430.5203	430.5503	430.5803	0.0600	69.0000	69.0000
DRIFT_12	430.5803	431.1653	431.7503	1.1700	69.0000	69.0000
MB	431.7503	433.6328	435.5153	3.7650	145.7000	110.9000
DRIFT_15	435.5153	435.9153	436.3153	0.8000	145.7000	110.9000
MB	436.3153	438.1978	440.0803	3.7650	145.7000	110.9000
DRIFT_21	440.0803	440.6303	441.1803	1.1000	58.0000	58.0000
PS2.VK30	441.1803	441.2803	441.3803	0.2000	58.0000	58.0000
PS2.QH2F	441.3803	441.9303	442.4803	1.1000	58.0000	58.0000
DRIFT_3	442.4803	442.5153	442.5503	0.0700	58.0000	58.0000
PS2.BPM30	442.5503	442.5803	442.6103	0.0600	58.0000	58.0000
DRIFT_12	442.6103	443.1953	443.7803	1.1700	58.0000	58.0000
MB	443.7803	445.6628	447.5453	3.7650	145.7000	110.9000
DRIFT_15	447.5453	447.9453	448.3453	0.8000	145.7000	110.9000
MB	448.3453	450.2278	452.1103	3.7650	145.7000	110.9000
DRIFT_6	452.1103	452.6603	453.2103	1.1000	58.0000	58.0000
PS2.HK7	453.2103	453.3103	453.4103	0.2000	58.0000	58.0000
PS2.QH1F	453.4103	453.9603	454.5103	1.1000	58.0000	58.0000
DRIFT_3	454.5103	454.5453	454.5803	0.0700	58.0000	58.0000
PS2.BPM7	454.5803	454.6103	454.6403	0.0600	58.0000	58.0000
DRIFT_12	454.6403	455.2253	455.8103	1.1700	58.0000	58.0000
MB	455.8103	457.6928	459.5753	3.7650	145.7000	110.9000
DRIFT_15	459.5753	459.9753	460.3753	0.8000	145.7000	110.9000
MB	460.3753	462.2578	464.1403	3.7650	145.7000	110.9000
DRIFT_6	464.1403	464.6903	465.2403	1.1000	58.0000	58.0000
PS2.VK31	465.2403	465.3403	465.4403	0.2000	58.0000	58.0000
PS2.QH2F	465.4403	465.9903	466.5403	1.1000	58.0000	58.0000
DRIFT_3	466.5403	466.5753	466.6103	0.0700	58.0000	58.0000
PS2.BPM31	466.6103	466.6403	466.6703	0.0600	58.0000	58.0000
DRIFT_12	466.6703	467.2553	467.8403	1.1700	58.0000	58.0000
MB	467.8403	469.7229	471.6054	3.7650	145.7000	110.9000
DRIFT_15	471.6054	472.0054	472.4054	0.8000	145.7000	110.9000
MB	472.4054	474.2879	476.1704	3.7650	145.7000	110.9000
DRIFT_6	476.1704	476.7204	477.2704	1.1000	69.0000	69.0000
PS2.HK61	477.2704	477.3704	477.4704	0.2000	69.0000	69.0000
PS2.QH3F	477.4704	478.6704	479.8704	2.4000	69.0000	69.0000
DRIFT_3	479.8704	479.9054	479.9404	0.0700	69.0000	69.0000
PS2.BPM61	479.9404	479.9704	480.0004	0.0600	69.0000	69.0000
DRIFT_3	480.0004	480.0354	480.0704	0.0700	69.0000	69.0000
SX1	480.0704	480.2204	480.3704	0.3000	69.0000	69.0000
DRIFT_7	480.3704	480.6704	480.9704	0.6000	69.0000	69.0000
PS2.VK91	480.9704	481.0704	481.1704	0.2000	50.0000	50.0000
PS2.QH4F	481.1704	481.8704	482.5704	1.4000	50.0000	50.0000
DRIFT_3	482.5704	482.6054	482.6404	0.0700	50.0000	50.0000
PS2.BPM91	482.6404	482.6704	482.7004	0.0600	50.0000	50.0000
DRIFT_3	482.7004	482.7354	482.7704	0.0700	50.0000	50.0000
SY2	482.7704	482.9204	483.0704	0.3000	50.0000	50.0000
DRIFT_9	483.0704	483.4704	483.8704	0.8000	50.0000	50.0000
MB	483.8704	485.7529	487.6354	3.7650	145.7000	110.9000
DRIFT_9	487.6354	488.0354	488.4354	0.8000	50.0000	50.0000
SY2	488.4354	488.5854	488.7354	0.3000	50.0000	50.0000
PS2.VK92	488.7354	488.8354	488.9354	0.2000	50.0000	50.0000
PS2.QH4F	488.9354	489.6354	490.3354	1.4000	50.0000	50.0000
DRIFT_3	490.3354	490.3704	490.4054	0.0700	50.0000	50.0000
PS2.BPM92	490.4054	490.4354	490.4654	0.0600	50.0000	50.0000
DRIFT_10	490.4654	490.8004	491.1354	0.6700	69.0000	69.0000
SX1	491.1354	491.2854	491.4354	0.3000	69.0000	69.0000
PS2.HK62	491.4354	491.5354	491.6354	0.2000	69.0000	69.0000
PS2.QH3F	491.6354	492.8354	494.0354	2.4000	69.0000	69.0000
DRIFT_3	494.0354	494.0704	494.1054	0.0700	69.0000	69.0000
PS2.BPM62	494.1054	494.1354	494.1654	0.0600	69.0000	69.0000
DRIFT_12	494.1654	494.7504	495.3354	1.1700	69.0000	69.0000
MB	495.3354	497.2179	499.1004	3.7650	145.7000	110.9000
DRIFT_15	499.1004	499.5004	499.9004	0.8000	145.7000	110.9000
MB	499.9004	501.7829	503.6654	3.7650	145.7000	110.9000
DRIFT_6	503.6654	504.2154	504.7654	1.1000	58.0000	58.0000
PS2.VK32	504.7654	504.8654	504.9654	0.2000	58.0000	58.0000
PS2.QH2F	504.9654	505.5154	506.0654	1.1000	58.0000	58.0000
DRIFT_3	506.0654	506.1004	506.1354	0.0700	58.0000	58.0000
PS2.BPM32	506.1354	506.1654	506.1954	0.0600	58.0000	58.0000
DRIFT_14	506.1954	506.7804	507.3654	1.1700	58.0000	58.0000
MB	507.3654	509.2479	511.1304	3.7650	145.7000	110.9000
DRIFT_15	511.1304	511.5304	511.9304	0.8000	145.7000	110.9000
MB	511.9304	513.8129	515.6954	3.7650	145.7000	110.9000
DRIFT_6	515.6954	516.2454	516.7954	1.1000	58.0000	58.0000
PS2.HK8	516.7954	516.8954	516.9954	0.2000	58.0000	58.0000
PS2.QH1F	516.9954	517.5454	518.0954	1.1000	58.0000	58.0000
DRIFT_3	518.0954	518.1304	518.1654	0.0700	58.0000	58.0000
PS2.BPM8	518.1654	518.1954	518.2254	0.0600	58.0000	58.0000
DRIFT_12	518.2254	518.8104	519.3954	1.1700	58.0000	58.0000
MB	519.3954	521.2779	523.1604	3.7650	145.7000	110.9000
DRIFT_15	523.1604	523.5604	523.9604	0.8000	145.7000	110.9000
MB	523.9604	525.8429	527.7254	3.7650	145.7000	110.9000
DRIFT_6	527.7254	528.2754	528.8254	1.1000	58.0000	58.0000
PS2.VK33	528.8254	528.9254	529.0254	0.2000	58.0000	58.0000
PS2.QH2F	529.0254	529.5754	530.1254	1.1000	58.0000	58.0000
DRIFT_3	530.1254	530.1604	530.1954	0.0700	58.0000	58.0000
PS2.BPM33	530.1954	530.2254	530.2554	0.0600	58.0000	58.0000
DRIFT_12	530.2554	530.8404	531.4254	1.1700	58.0000	58.0000
MB	531.4254	533.3079	535.1904	3.7650	145.7000	110.9000
DRIFT_15	535.1904	535.5904	535.9904	0.8000	145.7000	110.9000
MB	535.9904	537.8729	539.7554	3.7650	145.7000	110.9000
DRIFT_6	539.7554	540.3054	540.8554	1.1000	69.0000	69.0000
PS2.HK63	540.8554	540.9554	541.0554	0.2000	69.0000	69.0000
PS2.QH3F	541.0554	542.2554	543.4554	2.4000	69.0000	69.0000
DRIFT_3	543.4554	543.4904	543.5254	0.0700	69.0000	69.0000
PS2.BPM63	543.5254	543.5554	543.5854	0.0600	69.0000	69.0000
DRIFT_3	543.5854	543.6204	543.6554	0.0700	69.0000	69.0000
SX1	543.6554	543.8054	543.9554	0.3000	69.0000	69.0000
DRIFT_7	543.9554	544.2554	544.5554	0.6000	69.0000	69.0000
PS2.VK93	544.5554	544.6554	544.7554	0.2000	50.0000	50.0000
PS2.QH4F	544.7554	545.4554	546.1554	1.4000	50.0000	50.0000
DRIFT_3	546.1554	546.1904	546.2254	0.0700	50.0000	50.0000
PS2.BPM93	546.2254	546.2554	546.2854	0.0600	50.0000	50.0000
DRIFT_3	546.2854	546.3204	546.3554	0.0700	50.0000	50.0000
SY2	546.3554	546.5054	546.6554	0.3000	50.0000	50.0000
DRIFT_9	546.6554	547.0554	547.4554	0.8000	50.0000	50.0000
MB	547.4554	549.3379	551.2204	3.7650	145.7000	110.9000
DRIFT_9	551.2204	551.6204	552.0204	0.8000	50.0000	50.0000
SY2	552.0204	552.1704	552.3204	0.3000	50.0000	50.0000
PS2.VK94	552.3204	552.4204	552.5204	0.2000	50.0000	50.0000
PS2.QH4F	552.5204	553.2204	553.9204	1.4000	50.0000	50.0000
DRIFT_3	553.9204	553.9554	553.9904	0.0700	50.0000	50.0000
PS2.BPM94	553.9904	554.0204	554.0504	0.0600	50.0000	50.0000
DRIFT_10	554.0504	554.3854	554.7204	0.6700	69.0000	69.0000
SX1	554.7204	554.8704	555.0204	0.3000	69.0000	69.0000
PS2.HK64	555.0204	555.1204	555.2204	0.2000	69.0000	69.0000
PS2.QH3F	555.2204	556.4204	557.6204	2.4000	69.0000	69.0000
DRIFT_3	557.6204	557.6554	557.6904	0.0700	69.0000	69.0000
PS2.BPM64	557.6904	557.7204	557.7504	0.0600	69.0000	69.0000
DRIFT_12	557.7504	558.3354	558.9204	1.1700	69.0000	69.0000
MB	558.9204	560.8029	562.6854	3.7650	145.7000	110.9000
DRIFT_15	562.6854	563.0854	563.4854	0.8000	145.7000	110.9000
MB	563.4854	565.3679	567.2504	3.7650	145.7000	110.9000
DRIFT_6	567.2504	567.8004	568.3504	1.1000	58.0000	58.0000
PS2.VK34	568.3504	568.4504	568.5504	0.2000	58.0000	58.0000
PS2.QH2F	568.5504	569.1004	569.6504	1.1000	58.0000	58.0000
DRIFT_3	569.6504	569.6854	569.7204	0.0700	58.0000	58.0000
PS2.BPM34	569.7204	569.7504	569.7804	0.0600	58.0000	58.0000
DRIFT_12	569.7804	570.3654	570.9504	1.1700	58.0000	58.0000
MB	570.9504	572.8329	574.7154	3.7650	145.7000	110.9000
DRIFT_16	574.7154	575.1154	575.5154	0.8000	145.7000	110.9000
MB	575.5154	577.3979	579.2804	3.7650	145.7000	110.9000
DRIFT_6	579.2804	579.8304	580.3804	1.1000	58.0000	58.0000
PS2.HK9	580.3804	580.4804	580.5804	0.2000	58.0000	58.0000
PS2.QH1F	580.5804	581.1304	581.6804	1.1000	58.0000	58.0000
DRIFT_3	581.6804	581.7154	581.7504	0.0700	58.0000	58.0000
PS2.BPM9	581.7504	581.7804	581.8104	0.0600	58.0000	58.0000
DRIFT_12	581.8104	582.3954	582.9804	1.1700	58.0000	58.0000
MB	582.9804	584.8630	586.7455	3.7650	145.7000	110.9000
DRIFT_15	586.7455	587.1455	587.5455	0.8000	145.7000	110.9000
MB	587.5455	589.4280	591.3105	3.7650	145.7000	110.9000
DRIFT_6	591.3105	591.8605	592.4105	1.1000	58.0000	58.0000
PS2.VK35	592.4105	592.5105	592.6105	0.2000	58.0000	58.0000
PS2.QH2F	592.6105	593.1605	593.7105	1.1000	58.0000	58.0000
DRIFT_3	593.7105	593.7455	593.7805	0.0700	58.0000	58.0000
PS2.BPM35	593.7805	593.8105	593.8405	0.0600	58.0000	58.0000
DRIFT_12	593.8405	594.4255	595.0105	1.1700	58.0000	58.0000
MB	595.0105	596.8930	598.7755	3.7650	145.7000	110.9000
DRIFT_15	598.7755	599.1755	599.5755	0.8000	145.7000	110.9000
MB	599.5755	601.4580	603.3405	3.7650	145.7000	110.9000
DRIFT_6	603.3405	603.8905	604.4405	1.1000	69.0000	69.0000
PS2.HK65	604.4405	604.5405	604.6405	0.2000	69.0000	69.0000
PS2.QH3F	604.6405	605.8405	607.0405	2.4000	69.0000	69.0000
DRIFT_3	607.0405	607.0755	607.1105	0.0700	69.0000	69.0000
PS2.BPM65	607.1105	607.1405	607.1705	0.0600	69.0000	69.0000
DRIFT_3	607.1705	607.2055	607.2405	0.0700	69.0000	69.0000
SX1	607.2405	607.3905	607.5405	0.3000	69.0000	69.0000
DRIFT_7	607.5405	607.8405	608.1405	0.6000	69.0000	69.0000
PS2.VK95	608.1405	608.2405	608.3405	0.2000	50.0000	50.0000
PS2.QH4F	608.3405	609.0405	609.7405	1.4000	50.0000	50.0000
DRIFT_3	609.7405	609.7755	609.8105	0.0700	50.0000	50.0000
PS2.BPM95	609.8105	609.8405	609.8705	0.0600	50.0000	50.0000
DRIFT_3	609.8705	609.9055	609.9405	0.0700	50.0000	50.0000
SY2	609.9405	610.0905	610.2405	0.3000	50.0000	50.0000
DRIFT_9	610.2405	610.6405	611.0405	0.8000	50.0000	50.0000
MB	611.0405	612.9230	614.8055	3.7650	145.7000	110.9000
DRIFT_9	614.8055	615.2055	615.6055	0.8000	50.0000	50.0000
SY2	615.6055	615.7555	615.9055	0.3000	50.0000	50.0000
PS2.VK96	615.9055	616.0055	616.1055	0.2000	50.0000	50.0000
PS2.QH4F	616.1055	616.8055	617.5055	1.4000	50.0000	50.0000
DRIFT_3	617.5055	617.5405	617.5755	0.0700	50.0000	50.0000
PS2.BPM96	617.5755	617.6055	617.6355	0.0600	50.0000	50.0000
DRIFT_10	617.6355	617.9705	618.3055	0.6700	69.0000	69.0000
SX1	618.3055	618.4555	618.6055	0.3000	69.0000	69.0000
PS2.HK66	618.6055	618.7055	618.8055	0.2000	69.0000	69.0000
PS2.QH3F	618.8055	620.0055	621.2055	2.4000	69.0000	69.0000
DRIFT_3	621.2055	621.2405	621.2755	0.0700	69.0000	69.0000
PS2.BPM66	621.2755	621.3055	621.3355	0.0600	69.0000	69.0000
DRIFT_12	621.3355	621.9205	622.5055	1.1700	69.0000	69.0000
MB	622.5055	624.3880	626.2705	3.7650	145.7000	110.9000
DRIFT_15	626.2705	626.6705	627.0705	0.8000	145.7000	110.9000
MB	627.0705	628.9530	630.8355	3.7650	145.7000	110.9000
DRIFT_6	630.8355	631.3855	631.9355	1.1000	58.0000	58.0000
PS2.VK36	631.9355	632.0355	632.1355	0.2000	58.0000	58.0000
PS2.QH2F	632.1355	632.6855	633.2355	1.1000	58.0000	58.0000
DRIFT_3	633.2355	633.2705	633.3055	0.0700	58.0000	58.0000
PS2.BPM36	633.3055	633.3355	633.3655	0.0600	58.0000	58.0000
DRIFT_12	633.3655	633.9505	634.5355	1.1700	58.0000	58.0000
MB	634.5355	636.4180	638.3005	3.7650	145.7000	110.9000
DRIFT_16	638.3005	638.7005	639.1005	0.8000	145.7000	110.9000
MB	639.1005	640.9830	642.8655	3.7650	145.7000	110.9000
DRIFT_6	642.8655	643.4155	643.9655	1.1000	58.0000	58.0000
PS2.HK10	643.9655	644.0655	644.1655	0.2000	58.0000	58.0000
PS2.QH1F	644.1655	644.7155	645.2655	1.1000	58.0000	58.0000
DRIFT_3	645.2655	645.3005	645.3355	0.0700	58.0000	58.0000
PS2.BPM10	645.3355	645.3655	645.3955	0.0600	58.0000	58.0000
DRIFT_12	645.3955	645.9805	646.5655	1.1700	58.0000	58.0000
MB	646.5655	648.4480	650.3305	3.7650	145.7000	110.9000
DRIFT_15	650.3305	650.7305	651.1305	0.8000	145.7000	110.9000
MB	651.1305	653.0130	654.8955	3.7650	145.7000	110.9000
DRIFT_6	654.8955	655.4455	655.9955	1.1000	58.0000	58.0000
PS2.VK37	655.9955	656.0955	656.1955	0.2000	58.0000	58.0000
PS2.QH2F	656.1955	656.7455	657.2955	1.1000	58.0000	58.0000
DRIFT_3	657.2955	657.3305	657.3655	0.0700	58.0000	58.0000
PS2.BPM37	657.3655	657.3955	657.4255	0.0600	58.0000	58.0000
DRIFT_12	657.4255	658.0105	658.5955	1.1700	58.0000	58.0000
MB	658.5955	660.4780	662.3605	3.7650	145.7000	110.9000
DRIFT_15	662.3605	662.7605	663.1605	0.8000	145.7000	110.9000
MB	663.1605	665.0430	666.9255	3.7650	145.7000	110.9000
DRIFT_6	666.9255	667.4755	668.0255	1.1000	69.0000	69.0000
PS2.HK67	668.0255	668.1255	668.2255	0.2000	69.0000	69.0000
PS2.QH3F	668.2255	669.4255	670.6255	2.4000	69.0000	69.0000
DRIFT_3	670.6255	670.6605	670.6955	0.0700	69.0000	69.0000
PS2.BPM67	670.6955	670.7255	670.7555	0.0600	69.0000	69.0000
DRIFT_3	670.7555	670.7905	670.8255	0.0700	69.0000	69.0000
SX1	670.8255	670.9755	671.1255	0.3000	69.0000	69.0000
DRIFT_7	671.1255	671.4255	671.7255	0.6000	69.0000	69.0000
PS2.VK97	671.7255	671.8255	671.9255	0.2000	50.0000	50.0000
PS2.QH4F	671.9255	672.6255	673.3255	1.4000	50.0000	50.0000
DRIFT_3	673.3255	673.3605	673.3955	0.0700	50.0000	50.0000
PS2.BPM97	673.3955	673.4255	673.4555	0.0600	50.0000	50.0000
DRIFT_3	673.4555	673.4905	673.5255	0.0700	50.0000	50.0000
SY2	673.5255	673.6755	673.8255	0.3000	50.0000	50.0000
DRIFT_9	673.8255	674.2255	674.6255	0.8000	50.0000	50.0000
MB	674.6255	676.5080	678.3905	3.7650	145.7000	110.9000
DRIFT_9	678.3905	678.7905	679.1905	0.8000	50.0000	50.0000
SY2	679.1905	679.3405	679.4905	0.3000	50.0000	50.0000
PS2.VK98	679.4905	679.5905	679.6905	0.2000	50.0000	50.0000
PS2.QH4F	679.6905	680.3905	681.0905	1.4000	50.0000	50.0000
DRIFT_3	681.0905	681.1255	681.1605	0.0700	50.0000	50.0000
PS2.BPM98	681.1605	681.1905	681.2205	0.0600	50.0000	50.0000
DRIFT_10	681.2205	681.5555	681.8905	0.6700	69.0000	69.0000
SX1	681.8905	682.0405	682.1905	0.3000	69.0000	69.0000
PS2.HK68	682.1905	682.2905	682.3905	0.2000	69.0000	69.0000
PS2.QH3F	682.3905	683.5905	684.7905	2.4000	69.0000	69.0000
DRIFT_3	684.7905	684.8255	684.8605	0.0700	69.0000	69.0000
PS2.BPM68	684.8605	684.8905	684.9205	0.0600	69.0000	69.0000
DRIFT_12	684.9205	685.5055	686.0905	1.1700	69.0000	69.0000
MB	686.0905	687.9730	689.8555	3.7650	145.7000	110.9000
DRIFT_15	689.8555	690.2555	690.6555	0.8000	145.7000	110.9000
MB	690.6555	692.5380	694.4205	3.7650	145.7000	110.9000
DRIFT_6	694.4205	694.9705	695.5205	1.1000	58.0000	58.0000
PS2.VK38	695.5205	695.6205	695.7205	0.2000	58.0000	58.0000
PS2.QH2F	695.7205	696.2705	696.8205	1.1000	58.0000	58.0000
DRIFT_3	696.8205	696.8555	696.8905	0.0700	58.0000	58.0000
PS2.BPM38	696.8905	696.9205	696.9505	0.0600	58.0000	58.0000
DRIFT_12	696.9505	697.5355	698.1205	1.1700	58.0000	58.0000
MB	698.1205	700.0030	701.8856	3.7650	145.7000	110.9000
DRIFT_15	701.8856	702.2856	702.6856	0.8000	145.7000	110.9000
MB	702.6856	704.5681	706.4506	3.7650	145.7000	110.9000
DRIFT_21	706.4506	707.0006	707.5506	1.1000	58.0000	58.0000
PS2.HK11	707.5506	707.6506	707.7506	0.2000	58.0000	58.0000
PS2.QH1F	707.7506	708.3006	708.8506	1.1000	58.0000	58.0000
DRIFT_3	708.8506	708.8856	708.9206	0.0700	58.0000	58.0000
PS2.BPM11	708.9206	708.9506	708.9806	0.0600	58.0000	58.0000
DRIFT_17	708.9806	709.1156	709.2506	0.2700	58.0000	58.0000
PS2.VK117	709.2506	709.3506	709.4506	0.2000	58.0000	58.0000
PS2.MQDS2F	709.4506	710.4506	711.4506	2.0000	61.0000	61.0000
DRIFT_3	711.4506	711.4856	711.5206	0.0700	61.0000	61.0000
PS2.BPM117	711.5206	711.5506	711.5806	0.0600	61.0000	61.0000
DRIFT_18	711.5806	719.9156	728.2506	16.6700	61.0000	61.0000
PS2.VK111	728.2506	728.3506	728.4506	0.2000	61.0000	61.0000
PS2.MQDS1F	728.4506	729.4506	730.4506	2.0000	61.0000	61.0000
DRIFT_3	730.4506	730.4856	730.5206	0.0700	61.0000	61.0000
PS2.BPM111	730.5206	730.5506	730.5806	0.0600	61.0000	61.0000
DRIFT_17	730.5806	730.7156	730.8506	0.2700	61.0000	61.0000
PS2.HK123	730.8506	730.9506	731.0506	0.2000	61.0000	61.0000
PS2.MQFS1F	731.0506	732.0506	733.0506	2.0000	61.0000	61.0000
DRIFT_3	733.0506	733.0856	733.1206	0.0700	61.0000	61.0000
PS2.BPM123	733.1206	733.1506	733.1806	0.0600	61.0000	61.0000
DRIFT_19	733.1806	739.1156	745.0506	11.8700	61.0000	61.0000
FOIL	745.0506	745.0506	745.0506	0.0000	61.0000	61.0000
DRIFT_20	745.0506	750.9506	756.8506	11.8000	61.0000	61.0000
PS2.HK124	756.8506	756.9506	757.0506	0.2000	61.0000	61.0000
PS2.MQFS1F	757.0506	758.0506	759.0506	2.0000	61.0000	61.0000
DRIFT_3	759.0506	759.0856	759.1206	0.0700	61.0000	61.0000
PS2.BPM124	759.1206	759.1506	759.1806	0.0600	61.0000	61.0000
DRIFT_17	759.1806	759.3156	759.4506	0.2700	61.0000	61.0000
PS2.VK112	759.4506	759.5506	759.6506	0.2000	61.0000	61.0000
PS2.MQDS1F	759.6506	760.6506	761.6506	2.0000	61.0000	61.0000
DRIFT_3	761.6506	761.6856	761.7206	0.0700	61.0000	61.0000
PS2.BPM112	761.7206	761.7506	761.7806	0.0600	61.0000	61.0000
DRIFT_18	761.7806	770.1156	778.4506	16.6700	61.0000	61.0000
PS2.VK118	778.4506	778.5506	778.6506	0.2000	61.0000	61.0000
PS2.MQDS2F	778.6506	779.6506	780.6506	2.0000	61.0000	61.0000
DRIFT_3	780.6506	780.6856	780.7206	0.0700	61.0000	61.0000
PS2.BPM118	780.7206	780.7506	780.7806	0.0600	58.0000	58.0000
DRIFT_17	780.7806	780.9156	781.0506	0.2700	58.0000	58.0000
PS2.HK12	781.0506	781.1506	781.2506	0.2000	58.0000	58.0000
PS2.QH1F	781.2506	781.8006	782.3506	1.1000	58.0000	58.0000
DRIFT_3	782.3506	782.3856	782.4206	0.0700	58.0000	58.0000
PS2.BPM12	782.4206	782.4506	782.4806	0.0600	58.0000	58.0000
DRIFT_12	782.4806	783.0656	783.6506	1.1700	58.0000	58.0000
MB	783.6506	785.5331	787.4156	3.7650	145.7000	110.9000
DRIFT_15	787.4156	787.8156	788.2156	0.8000	145.7000	110.9000
MB	788.2156	790.0981	791.9806	3.7650	145.7000	110.9000
DRIFT_6	791.9806	792.5306	793.0806	1.1000	58.0000	58.0000
PS2.VK39	793.0806	793.1806	793.2806	0.2000	58.0000	58.0000
PS2.QH2F	793.2806	793.8306	794.3806	1.1000	58.0000	58.0000
DRIFT_3	794.3806	794.4156	794.4506	0.0700	58.0000	58.0000
PS2.BPM39	794.4506	794.4806	794.5106	0.0600	58.0000	58.0000
DRIFT_12	794.5106	795.0956	795.6806	1.1700	58.0000	58.0000
MB	795.6806	797.5631	799.4456	3.7650	145.7000	110.9000
DRIFT_15	799.4456	799.8456	800.2456	0.8000	145.7000	110.9000
MB	800.2456	802.1281	804.0106	3.7650	145.7000	110.9000
DRIFT_6	804.0106	804.5606	805.1106	1.1000	69.0000	69.0000
PS2.HK69	805.1106	805.2106	805.3106	0.2000	69.0000	69.0000
PS2.QH3F	805.3106	806.5106	807.7106	2.4000	69.0000	69.0000
DRIFT_3	807.7106	807.7456	807.7806	0.0700	69.0000	69.0000
PS2.BPM69	807.7806	807.8106	807.8406	0.0600	69.0000	69.0000
DRIFT_3	807.8406	807.8756	807.9106	0.0700	69.0000	69.0000
SX1	807.9106	808.0606	808.2106	0.3000	69.0000	69.0000
DRIFT_7	808.2106	808.5106	808.8106	0.6000	69.0000	69.0000
PS2.VK99	808.8106	808.9106	809.0106	0.2000	50.0000	50.0000
PS2.QH4F	809.0106	809.7106	810.4106	1.4000	50.0000	50.0000
DRIFT_3	810.4106	810.4456	810.4806	0.0700	50.0000	50.0000
PS2.BPM99	810.4806	810.5106	810.5406	0.0600	50.0000	50.0000
DRIFT_3	810.5406	810.5756	810.6106	0.0700	50.0000	50.0000
SY2	810.6106	810.7606	810.9106	0.3000	50.0000	50.0000
DRIFT_9	810.9106	811.3106	811.7106	0.8000	50.0000	50.0000
MB	811.7106	813.5931	815.4756	3.7650	145.7000	110.9000
DRIFT_9	815.4756	815.8756	816.2756	0.8000	50.0000	50.0000
SY2	816.2756	816.4256	816.5756	0.3000	50.0000	50.0000
PS2.VK100	816.5756	816.6756	816.7756	0.2000	50.0000	50.0000
PS2.QH4F	816.7756	817.4756	818.1756	1.4000	50.0000	50.0000
DRIFT_3	818.1756	818.2106	818.2456	0.0700	50.0000	50.0000
PS2.BPM100	818.2456	818.2756	818.3056	0.0600	50.0000	50.0000
DRIFT_10	818.3056	818.6406	818.9756	0.6700	69.0000	69.0000
SX1	818.9756	819.1256	819.2756	0.3000	69.0000	69.0000
PS2.HK70	819.2756	819.3756	819.4756	0.2000	69.0000	69.0000
PS2.QH3F	819.4756	820.6756	821.8756	2.4000	69.0000	69.0000
DRIFT_3	821.8756	821.9106	821.9456	0.0700	69.0000	69.0000
PS2.BPM70	821.9456	821.9756	822.0056	0.0600	69.0000	69.0000
DRIFT_12	822.0056	822.5906	823.1756	1.1700	69.0000	69.0000
MB	823.1756	825.0581	826.9406	3.7650	145.7000	110.9000
DRIFT_15	826.9406	827.3406	827.7406	0.8000	145.7000	110.9000
MB	827.7406	829.6231	831.5056	3.7650	145.7000	110.9000
DRIFT_6	831.5056	832.0556	832.6056	1.1000	58.0000	58.0000
PS2.VK40	832.6056	832.7056	832.8056	0.2000	58.0000	58.0000
PS2.QH2F	832.8056	833.3556	833.9056	1.1000	58.0000	58.0000
DRIFT_3	833.9056	833.9406	833.9756	0.0700	58.0000	58.0000
PS2.BPM40	833.9756	834.0056	834.0356	0.0600	58.0000	58.0000
DRIFT_12	834.0356	834.6206	835.2056	1.1700	58.0000	58.0000
MB	835.2056	837.0881	838.9706	3.7650	145.7000	110.9000
DRIFT_15	838.9706	839.3706	839.7706	0.8000	145.7000	110.9000
MB	839.7706	841.6531	843.5356	3.7650	145.7000	110.9000
DRIFT_6	843.5356	844.0856	844.6356	1.1000	58.0000	58.0000
PS2.HK13	844.6356	844.7356	844.8356	0.2000	58.0000	58.0000
PS2.QH1F	844.8356	845.3856	845.9356	1.1000	58.0000	58.0000
DRIFT_3	845.9356	845.9706	846.0056	0.0700	58.0000	58.0000
PS2.BPM13	846.0056	846.0356	846.0656	0.0600	58.0000	58.0000
DRIFT_14	846.0656	846.6506	847.2356	1.1700	58.0000	58.0000
MB	847.2356	849.1181	851.0006	3.7650	145.7000	110.9000
DRIFT_15	851.0006	851.4006	851.8006	0.8000	145.7000	110.9000
MB	851.8006	853.6831	855.5656	3.7650	145.7000	110.9000
DRIFT_6	855.5656	856.1156	856.6656	1.1000	58.0000	58.0000
PS2.VK41	856.6656	856.7656	856.8656	0.2000	58.0000	58.0000
PS2.QH2F	856.8656	857.4156	857.9656	1.1000	58.0000	58.0000
DRIFT_3	857.9656	858.0006	858.0356	0.0700	58.0000	58.0000
PS2.BPM41	858.0356	858.0656	858.0956	0.0600	58.0000	58.0000
DRIFT_12	858.0956	858.6806	859.2656	1.1700	58.0000	58.0000
MB	859.2656	861.1481	863.0306	3.7650	145.7000	110.9000
DRIFT_15	863.0306	863.4306	863.8306	0.8000	145.7000	110.9000
MB	863.8306	865.7131	867.5956	3.7650	145.7000	110.9000
DRIFT_6	867.5956	868.1456	868.6956	1.1000	69.0000	69.0000
PS2.HK71	868.6956	868.7956	868.8956	0.2000	69.0000	69.0000
PS2.QH3F	868.8956	870.0956	871.2956	2.4000	69.0000	69.0000
DRIFT_3	871.2956	871.3306	871.3656	0.0700	69.0000	69.0000
PS2.BPM71	871.3656	871.3956	871.4256	0.0600	69.0000	69.0000
DRIFT_3	871.4256	871.4606	871.4956	0.0700	69.0000	69.0000
SX1	871.4956	871.6456	871.7956	0.3000	69.0000	69.0000
